Review,Sentiment
pampers pakistan ka sab sey acha brand hai  main ney kafi saara brand istemaal kiye hai lekin pampers ko sab sey acha paya hai  mere bachon ko kabhi is se kharish nhi hua hai  main is ki bilkul tajveez dun gi ,Neutral
bachon kay liye bohat achi cheez hai  pampers sb sey acha aur araamdeh brand hai,Positive
mujhe pampers bohat pasand hai ! mere teen bache hain or main ney teeno kay liye pampers istemaal kia hai or isne mujhe hamesha museebat se bchaya hai  geelay pan or surkh daano ka bhi koi msla ni hota  sab maa baap kay pass hona zaroori hai ,Positive
main ney apni dost ki tajveez per pampers istemaal kia  yeh mere bache ki jild kay liye bohat aram deh hai  yeh leak ni hota mera bacha poora din khelta hai or saari raat sakoon se sota hai ,Positive
bohat acha nappy hai  main ney aur bhi brand istemaal kiye lekin wo motay thay or mere bache kay surkh daana hu jata tha  pampers istemaal krne kay baad surkh daana cream ki zaroorat he ni prti  bohat patla or aram deh hai  mere bache ko yeh bohat pasand hai,Negative
pampers bohat acha diaper hai  meer bache ko poori raat aram deh rakhta hai  mere trf se pooray 5 stars pampers kay liye,Positive
yeh bachon kay khelne kay liye bohat acha hai,Positive
yeh bache ko masroof rakhne kay liye acha hai ta kay maa apna kaam kr ske ,Positive
daraz se pehli dfa order kia poora tajarba bohat acha tha masnoaat bohat achi hai  dobara zaroor khareedun gi daraz se ,Positive
kheema bohat acha or khoobsurat hai  mere bache is se bohat khush hain  2 bache aram sey is sey khel sakte hain ,Positive
kahin bhi jora jaa sakta hai  meri 3 saal ki bhanji ko bohat pasand hai,Positive
ache madah se tyar karda hai  nafees or rangeen hai  is masnoaat ko zaroor khareedein,Positive
achi cheez hai mere bache ko pasand hai,Positive
tasveer mein naap 34  10 lekin dabba per 24 8 hai,Neutral
pool ka mayar bohat achi hai bilkul tasveer kay mutabiq  mein mutmaeen hun,Positive
cheez asal hai or nestle brand ki hai,Positive
achi qeemat mein bachon kay liye achi cheez hai,Positive
beta kay liye layi thi lekin beti ko bhi pasand hai,Negative
tuta hua the or tasveer kay mutabiq toh bilkul bhi ni thay,Neutral
do spinners khraab thay baki theek thay,Neutral
spinners khubsurat hai magar tasveer kay mutabiq nhi hai aur ek spinners tuta hua mila hai,Negative
8 mein se 1 tuta hua tha lekin acha tha  bazaar qeemat se kam hai ,Positive
cheez bilkul tasveer kay mutabiq thi  meri beti ko yeh bohat pasand hai woh har cheez is almari mein rakhti hai  ,Positive
"almari ki mayar achi thi lekin tasveer kay mutabiq doraemon ka print ni bna hua tha jis ki waja se mujhe kafi afsoos hua          
",Negative
tasveer kay mutabiq dabbay mein asa bhi tha  lekin phr bhi cheez achi hai,Positive
acha madah ni hai  tasveer se bilkul alag hai,Neutral
jab meine order kia tha tu kafi dar lga tha lekin jab mila tu  khush hui dekh kay masnoaat achi thi lekin latkane wala asa ni thi beech mein,Negative
mein mutmaeen hun  cheez tasveer kay mutabiq thi bache is se bohat sakoon se khelte hain  masnoaat ka mawad bhi bohat acha hai,Positive
"kheema acha or khoosurat hai mujhe sirf naap se masla hai aur yeh payadar ho ga bhi kay nhi           
",Positive
is ki mayar kafi behter hai qeemat kay lehaz se  yeh parachute sey bana hai  bachon kay liye is kay ander aur bahir jana bohat asaan hai  mere bachon ko kafi pasand hai yeh,Positive
mayar aur safar key lehaz sey kafi acha hai  hifazati mayar key lehaz se bhi behtreen hai ,Positive
mayar acha hai kheema bhi acha hai,Positive
mein apnay teeno bachon kay liye pichle 5 saal se istemaal kr rahi hun  is se na surkh daana hota hai or na he geela pan,Negative
yeh bartan plastic key bne hue hain or bilkul mukhtalif hain tasveer kay lehaz sey,Neutral
cheez bilkul mukhtalif hai lekin phr bhi achi hai,Positive
mayar acha hai  mein isko aik mahinay se istemal kr rahi hoon aur mujhe is se koi bhi masla ni hua,Positive
qeemat kay mutabiq cheez bas theek hai lekin phr bhi mere bachon ko pasand hai,Positive
mil gaya  bohat he bura tajarba tha sara andr se toota hua hai or bubble wrapping mein bandha bhi ni hua tha,Negative
bilkul bhi acha nhi hai,Neutral
jaisa soocha tha waisa hi tha bohat acha hai,Positive
packing kharab thi lekin cheez achi thi mein sb ko tajveez karun gi kay woh daraz sey khaane wali cheezein bhi mangwaya karein   ,Positive
qeemat bilklul theek hai  cheez bohat achi hai,Positive
yeh bohat acha hai or mera nawasa bahut khush hai,Positive
truck kharab hai kyun kay is kay aage aur peche jaane wala faail kharab hai,Neutral
kam qeemat mein acha khilona hai,Positive
truck ka mayar bilkul kharab hai aur bilkul bhi qeemat kay mutabiq nhi hai ,Negative
qeemat achi hai  masnoaat bhi acha hai lekin iski pohanch sirf 2 meter hai,Positive
meri 5 saala beti ko bohat pasand aya,Positive
"model car achi hai lekin mayar itna achi nahi hai aise lgta nahi kay yeh bachon kay istemaal ko bardasht kar paye  shakal kafi achi hai  lekin speed itni tez ni hai lekin phir bhi mere bache ko pasand hai          
",Negative
ju bhi bacha ata hai pehle is khilone kay sath khelta hai baad mein bakion ko dekhta hai  mein mutmaeen hun mayar se ,Neutral
is qeemat mein masnoaat ka mayar achi hai,Positive
qeemat kay mutabiq cheez bohat achi hai  gari ka mayar bhi kafi achi or remote bhi bohat acha hai ,Positive
"qeemat or gari ki khasoosiat theek hai  lekin mayar bilkul bhi achi nahi hai or remote mein agay or peechay kay ilawa or koi faail he nahi hai  yeh kya mazak hai?          
",Positive
"itni achi nahi hai jitna main ney soocha tha  tezz hai lekin zayada dair tak chale ge nahi or remote mein sirf agay or peechay kay 2 he faail hain             
",Neutral
qeemat kay mutabiq achi hai  khurdari zameen per nahi chal skti or asani se toot bhi sakti hai,Positive
"qeemat bohat achi thi  gari kafi tezz hai lekin unko beech mein batterise daalni chahiye ti  peela rang bhi bahut acha hai          
",Positive
drone bahut acha hai  main ney yeh khareed lia ab mein bahut khush hun,Positive
2 gaindein phati hui theen thori aur improvement ki zaroorat hai,Negative
paison kay mutabiq achi thi aur bachon ko is sey khelna pasand hai,Positive
qeemat aur mayar dono he achi theen,Positive
balls achi theen mein smjha rubber ki hun ge lekin yeh plastic ki theen inko asani se dubaya kia jaa sakta hai,Negative
behtareen mayar or tohfay kay liye shukriya  mera matlab 6 lights aik motor or aik propeller,Positive
dukandar bahut acha tha usne tohfa bhi sath bheja or masnoaat bhi kafi acha tha,Neutral
dukandar ne mujhe tohfa bhi bheja,Neutral
acha mayar hai  kafi acha kaam kar raha hai,Positive
behtareen mayar ka masnoaat hai  bahut acha chal raha hai,Positive
mujhe dukandar acha laga usne mujhe order kay sath tohfa bhi bheja,Neutral
aj mujhe meri masnoaat mila  aam sa mayar tha  sara masnoaat plastic ka bana hua tha aisa muqami bazaar mein bhi mil jata hai ,Positive
achi mayar ka masnoaat tha! 12 mukhtalif rang thay or ziplock bag bhi kafi naram or acha tha  kisi aur se pehle isko zaror try karein,Positive
yeh jaali masnoaat hai  asal hotwheels ni hain yeh,Positive
tasveer mein masnoaat ka mayar zayada acha nazar aa rahi hai,Neutral
masnoaat itna acha nahi tha lekin qeemat kay lehaaz se sahi hai,Positive
"masnoaat ka mayar, qeemat jo kay discount se pehle thi us kay mutabiq nhi thi ",Neutral
yeh acha hai aur mujhe pasand aya,Positive
masnoaat acha tha lekin qeemat kay lehaaz se mehnga hai,Positive
behtareen masnoaat hai muft tarseel kay sath hai  mere betay ko pasand aya hai,Positive
"yeh bachon kay khelnay kay liye acha khilona hai    mayar kay lehaaz se qeemat theek hai  zayada arsa ni chale ga  mein is khareedaari se mutmaeen hun          
",Positive
mere khayal se itni qeemat mein yeh gari achi hai,Positive
itni qeemat mein yeh khilona zabardast hai,Positive
yeh bohat acha or achay waqt mein aa gaya,Positive
main mutmaeen hun ,Neutral
aesi cheez pehle kabhi nhi dekhi mere bhanja ko kafi pasand hai ye,Positive
yeh kafi mazedar hai istemal mein mere bache isko behad pasand kerte hai,Positive
bohat kamal khilona hai,Positive
 super jumping doggy bohat hi kamal khilona hai bachon ko masroof kerne kay liye yeh battery sey chalta hai ulti kalabazi leta aur kaam bhi hilata  aur yeh bilkul mehfooz khilona hai,Positive
yeh ek pyara aur mulaim sa khilona hai yeh idher udher ghoomta aur kalabazi bhi khata yeh bohat narm mawad sey bana hai aur es ki achi baat yeh hai kay yeh kisi chote purza sey nahi bana  bahir sey mayar toh achi hai umeed hai under se bhi achi hogi,Positive
yeh cheez bas theek hai  sahi tarah kalabazi nhi kha rahi,Positive
"mera beta ko yeh behad pasand hai, tafseel kay mutabiq bilkul theek hai",Positive
khubsurat khilona hai khasusan jab kalabazi khata  shukriya daraz,Positive
"achi cheez hai, rang kafi acha hain mazeed behter hota agar zayada rang hote",Positive
mayar utni achi nhi hai jitni tasveer mein dikhayi gayi hai,Positive
mein in ki mayar sey mutmaeen hun yeh kafi naram aur halki hain  in kay rung bohat dilkash hain mere bachon ney in ko apne kheema mein sajaya hua hai,Positive
mere  bachon ko in gaindon sey behat muhabbat hai unhon ney purana tub ko in gaindon sey bhara hua hai mayar thori kam hai mazeed behter hosakti thi,Positive
kuch janwar sahi tarah khara nahi horha aur tasveer kay mutabiq kam hai  mayar mazeed behter hosakti thi,Negative
na itna bura hai na itna acha ,Neutral
gari ka kya naap hai?,Neutral
qeemat kay bilkul mutabiq hai behtreen mayar ka hai,Positive
yeh sirf hath sey chal sakta hai ,Neutral
is truck ki mayar itni achi nahi thi  agle din hi remote ki taarein bahir agyi khair is qeemat mein theek thi  bachon ka acha waqt guzar gayi,Positive
mere beta ko behad pasand hai yeh   qeemat ka bilkul mutabiq hai,Positive
"itne qeemat mein yeh truck remote kay sath toh bohat acha hai   bachon ko bohat pasand aya hai poora din khelte rehte hain is se  iske mawad ki mayar bhi munasib hai, haan ziada payeedar nahi hai lekin peson kay lehaz se acha hai   kafi pasand aya hai sbko",Positive
bari hi bekar mayar ka khilona tha  tyron ka mayar bilkul hi fazul thi woh truck ka wazan bardasht hi nhi ker rha the mere bachon ko bhi pasand nhi aya,Negative
meri umeedon kay mutabiq chota tha aur remote taar wala tha khair qeemat kay lehaz se sahi tha ,Positive
qeemat kay lehaz se itna bura nhi tha,Negative
bohat umda mayar ka hai mujhe bohat pasand aya hai  ,Positive
bohat pyara khilona hai mere bacho is se bohat pyar kerte hai aur yeh kalabaziyan  aur bhonkta bhi hai  is ki chadar bohat mulaim aur saaf hai aur is mein koi naukili cheez nahi hai bohat acha aur sasta hai,Positive
qeemat kay lehaz sey bohat behtreeen hai,Positive
gariyon ko pasand kerne wale bachon kay liye bohat acha khilona hai  qeemat bhi munasib hai,Positive
kam qeemat mein bohat achi cheez hai aur katoti kay liye shukriya,Positive
acha hai main ney yeh apna chote bhai kay liye liya hai usko bohat pasand aya hai mayar munasib thi remote taar kay beghair hona chahiye tha,Positive
yeh khilona awla hai aur umeedon per utarta hai thora chalna mein halka hai lekin mayar achi hai peela rang bhi acha hai iska paison kay mutabiq bhi theek hai remote bhi sahi tarah kaam kerta hai,Positive
bilkul ajeeb sa plastic hai bachon ko bilkul pasand nhi aya,Negative
"main mutmaeen hun is khilona sey mayar bohat achi thi sirf ek masla hai remote ki taar ki lambai bohat choti hai           
",Positive
mera betako is khilona truck sey bohat pasand hai us ko is tarah kay khilona bohat acha lagta hai woh rozana apna baag mein rozana is khilona sey khelta hai  is qeemat mein yeh khilona bhi munasib hai,Positive
yeh acha khilona hai un tamam khilonon mein sey jo daraz se maine kharide hain yeh achi mayar ka bana hua hai agarcha yeh sirf ek remote sey chalne wala truck hai lekin is ka remote taar wala hai khair is qeemat mein yeh acha khilona hai,Positive
truch bohat umdah hai aur yeh mere beta kay kaai khilonon mein se ek hai aur is ki achi baat yeh hai kay yeh 5 saal kay bachon kay liye bana hai main mutmaeen hun,Positive
mayar bohat kharab tha aur woh cheez mujhe nahi mili jo tasveer mein dikhayi gayi thi,Negative
mayar bohat bohat acha tha print thora mukhtalif the khair achi sooda thi,Positive
design thora mukhtalif the magar mayar behtreen tha,Positive
"main ney ney apnay bhanjay kay liye tohfa mein khareeda, usay kafi pasand aya aur shauk sey khelta hai iskay sath  mayar waghera meray hisaab sey aam hai            
",Positive
"yeh itna acha khilona bhi nhi hai mayar dikhne mein toh kafi achi lagti lekin itni achi nhi hai yeh bohat acha hota agar yeh ache material sey bana hota           
",Positive
pant bohat gandi thi   na umeed ker dia hai daraz ne,Positive
bohat umda cheez hai   bachon kay liye zaroor khareedein,Positive
print thory sy mukhtalif hain but bohat pyary print hn or kapra bhi comfortable hy ,Neutral
print mukhtalif hai aur cheez bhi bari bekar mayar ki hai,Negative
mayar normal hai lekin mujhe do tights ek hi design ki mili hai jo kay bohat mayoosi wali baat hai tasveer kay mutabiq ek tight neela rang ki thi magar mujhe jo mili hai woh kala rang ki hai,Negative
bari bekar t  shirt hai ek hi dhulai kay baad farigh hogayi hai bilkul paison ka zayaa hai,Negative
"ek hi dhulayi kay baad woh bhi hathon sey, saara kaala rang phel gaya aur bekar hogyi shirt",Negative
main hamesha bachon ka dudh daraz sey khareedta hu yeh dudh bohat acha hai akhtamami date bhi kafi dur hai aur tarseel bhi bohat tazz hai,Positive
bilkul asal hai gurantee kay sath mere bache ko bohat pasand hai qeemat bhi munasib hai bazaar kay lehaz se,Positive
mere bache ne yeh doodh peya hai jab woh 6 mah ka tha bohat acha doodh hai,Positive
achi baat yeh hai kay ek hi din mein tarseel hogaya,Positive
qeemat parchoon wali hai magar achi baat yeh hai kay yeh fresh aur achi packing mein milta ha daraz se,Positive
